user_id,work_id,rating
1254,8505,like
32,9815,like
728,5897,like
819,2996,neutral
1257,2726,like
1652,5712,like
1388,1066,neutral
324,6379,neutral
1461,1836,neutral
534,9661,like
1690,6446,like
1056,2522,like
1901,4450,dislike
1920,1439,like
1097,7818,like
1244,9525,neutral
1980,5775,like
968,4708,like
180,27,like
1559,9711,like
1736,6950,like
1044,6106,like
293,2590,like
335,6339,like
1770,1369,like
405,2139,neutral
1541,1323,like
268,104,neutral
1282,4690,neutral
436,6685,like
766,6465,like
621,9815,like
973,3879,like
497,9637,like
655,9832,like
1780,3657,like
500,2694,like
911,5700,like
72,6795,like
1271,7563,neutral
147,2440,like
1309,5550,neutral
538,918,neutral
968,1704,like
1416,1510,love
1897,4705,neutral
1064,1884,like
915,891,like
1002,7039,like
1477,7698,dislike
688,7467,like
1164,9265,like
1939,9513,dislike
486,7266,like
226,8471,neutral
1613,8603,like
1694,5903,like
1199,8699,neutral
799,242,like
180,343,like
1131,2520,dislike
1167,1146,like
1782,9553,dislike
1348,8919,like
1012,4236,like
279,9513,neutral
1238,2565,love
874,736,like
571,9253,like
500,6795,like
625,3078,like
1081,8699,neutral
1588,5281,love
328,991,like
853,79,like
1939,5188,like
1269,1676,like
1733,4505,like
1043,4592,neutral
590,6563,dislike
32,5672,like
1963,4146,like
605,1146,dislike
1128,3039,like
218,253,dislike
1836,7342,like
114,9020,neutral
86,8499,like
488,2585,neutral
814,1399,like
1043,9233,neutral
1674,8962,love
711,5341,dislike
793,3019,like
506,3295,like
1012,4119,like
1788,6354,neutral
528,4065,love
1940,6497,like
332,9182,like
1587,8186,like
1304,7250,like
1897,6845,neutral
23,3708,like
973,7541,like
608,526,dislike
1820,1127,dislike
1932,6456,like
1697,2956,like
484,8369,like
3,7710,like
1494,7250,like
780,4679,neutral
525,3129,like
734,7086,neutral
926,4901,like
1558,9367,neutral
1407,4146,like
300,9227,neutral
1464,2739,love
569,6931,like
805,2129,like
379,81,like
374,3791,like
1934,7834,neutral
405,995,like
1257,3776,like
545,6466,neutral
446,5600,like
1549,615,dislike
1880,9493,like
595,2,like
1148,3248,neutral
1923,2883,neutral
1799,2590,love
1778,215,like
1624,8124,like
1781,620,like
225,6320,neutral
429,6203,like
1097,3016,like
37,1395,like
488,9009,love
478,8881,like
514,991,like
1675,1022,like
1143,4505,like
642,5903,love
885,6689,dislike
888,5184,like
524,3398,dislike
626,6039,like
1477,7245,like
1793,6110,dislike
184,7430,like
1360,8087,dislike
807,24,love
1043,1642,like
345,3791,like
807,2739,like
66,5629,like
1959,3233,neutral
635,551,like
1687,6935,like
140,3833,like
1910,5700,like
1466,7086,like
1043,6521,like
525,2315,dislike
1936,1461,love
358,7250,dislike
1098,886,love
1602,5295,like
1509,4933,like
1189,7336,like
962,667,like
1041,6378,neutral
1645,9255,like
51,5700,love
1103,3057,like
1054,1640,like
1081,796,love
1424,943,dislike
104,1137,love
94,1396,dislike
295,1395,like
1039,3927,love
1561,5126,like
1073,4901,like
1897,1583,dislike
1463,5539,dislike
1939,393,neutral
1667,3733,like
385,3594,neutral
1934,1455,like
555,5341,like
48,5903,like
1759,1536,neutral
1737,5142,like
556,4181,like
359,5928,like
1840,6774,like
1820,2590,like
175,7879,like
35,4525,like
1013,7618,like
1938,4984,like
1106,7682,neutral
1617,3663,neutral
807,9877,neutral
488,6595,neutral
105,2248,like
170,9832,like
1940,2538,neutral
872,6466,like
1217,9401,love
947,94,like
56,6362,like
1891,6873,like
66,150,neutral
1403,890,like
102,1989,like
1150,8128,like
626,9695,neutral
1743,7092,dislike
1742,9401,neutral
1524,3410,like
857,2127,like
524,8756,neutral
1424,5656,neutral
1388,5699,neutral
655,1511,neutral
1702,6174,neutral
1781,2998,like
1563,7786,like
807,222,like
1221,6497,like
1282,7677,neutral
962,4469,neutral
1126,5903,like
484,5861,neutral
240,8988,dislike
1524,6404,love
1702,176,like
1836,1593,like
1557,5840,like
531,5434,like
1743,6402,dislike
914,1510,like
1002,972,neutral
508,8919,neutral
525,4643,like
551,8094,dislike
626,2572,neutral
595,1704,neutral
1257,1207,like
827,1701,like
488,4924,neutral
1648,4041,dislike
538,3111,dislike
71,5698,neutral
306,7879,like
66,609,neutral
977,6666,like
1619,9,like
1206,807,like
481,6456,like
1137,8422,neutral
1373,4065,neutral
383,5194,dislike
115,3801,like
578,4355,love
217,5903,like
978,8831,like
1788,7337,like
1306,2996,like
1820,8817,like
157,5616,like
1759,5604,like
436,7698,like
1169,1766,like
838,5393,dislike
425,2542,like
343,3825,like
386,7772,like
1132,6900,neutral
872,1888,like
1221,6148,like
1403,5363,dislike
786,5108,like
947,7126,neutral
1106,8778,neutral
1311,7238,like
1680,8947,like
1582,3780,like
1309,1643,neutral
1011,347,like
1101,1127,like
1710,3154,like
118,2772,like
1388,9523,like
613,8415,like
571,7195,like
1880,2883,like
487,1428,like
1696,2618,like
626,5433,dislike
1282,2565,neutral
1056,3595,like
1941,5497,like
1130,2937,like
1211,3373,like
7,3791,like
1060,6132,love
1962,6624,neutral
1268,2521,like
1554,8199,like
413,6336,neutral
46,5699,like
1006,1693,dislike
508,640,like
626,3554,dislike
234,153,like
328,2805,like
991,6270,like
1809,918,like
1041,6584,neutral
929,1982,like
1937,4256,like
1433,4041,like
1424,6484,dislike
1123,2569,like
418,7315,dislike
1142,2,neutral
1145,2494,neutral
385,1270,like
146,1536,dislike
1524,8995,love
1557,4705,like
525,7723,like
226,2071,neutral
1045,4188,like
734,1338,like
1281,8536,like
1244,9815,neutral
161,1588,neutral
1682,7344,like
688,2436,like
1054,3614,like
524,1742,dislike
1223,9692,neutral
1681,1086,like
1082,5341,like
542,3780,like
819,4207,neutral
50,2365,dislike
498,9374,dislike
170,5698,love
387,3916,like
486,4558,like
1554,6774,neutral
1082,5460,like
37,6228,like
1211,2205,like
1204,8255,like
488,3768,love
601,5616,like
1893,8551,love
218,4010,like
1187,1933,like
186,1201,dislike
1768,7220,like
1005,1701,neutral
968,378,neutral
231,89,love
842,5795,love
939,6069,neutral
445,7287,dislike
1759,5387,neutral
1059,6947,like
235,2772,neutral
979,657,dislike
1549,5333,like
1652,3519,like
773,667,like
1528,1146,neutral
1198,1692,neutral
1808,9695,like
802,126,neutral
199,1424,like
789,4230,love
925,640,like
1379,737,neutral
297,7104,neutral
1574,9473,dislike
1584,8094,like
1269,1260,like
35,5434,like
185,5232,like
1926,8099,like
1544,8350,like
751,9694,like
221,4236,dislike
1002,8800,like
1172,4892,like
630,7104,like
218,4447,like
102,5792,like
82,8821,like
102,7811,like
1148,5303,like
962,7343,like
1106,2580,neutral
1388,8989,like
877,1270,like
23,5761,like
1463,9410,neutral
1002,2873,like
1663,6391,neutral
799,5903,like
579,2124,neutral
161,5846,like
23,9729,like
1321,9228,dislike
597,2610,dislike
529,1146,neutral
707,5393,like
514,6512,like
1477,5616,like
595,7430,like
1491,6465,like
1585,6496,neutral
548,1536,dislike
626,8794,neutral
1658,5218,dislike
46,3780,like
1245,5604,neutral
1693,5919,like
240,9233,dislike
252,3694,like
782,5700,love
488,6228,neutral
872,5617,like
1591,2834,like
1322,5188,like
451,3825,like
1283,1550,like
744,1701,like
413,95,neutral
1641,6362,neutral
1264,6110,love
1199,5460,like
938,5700,love
911,9525,like
1608,4146,like
1275,1883,dislike
1137,3,neutral
38,640,like
199,3352,neutral
874,9886,neutral
1973,8873,neutral
1415,278,dislike
1276,140,neutral
518,3728,like
430,5141,like
1681,6138,like
566,4455,neutral
1700,2257,like
1120,277,like
1559,5700,like
1956,4487,like
166,4041,like
338,3158,love
39,3594,neutral
497,3364,like
1973,3728,like
1768,8415,neutral
1652,2726,like
1327,7723,like
1163,2937,love
384,8025,dislike
1013,5169,neutral
1014,8996,like
625,5295,neutral
819,4758,neutral
1214,2145,like
1963,8699,like
235,5116,love
216,6877,love
1275,5143,dislike
1039,9642,love
1666,7891,love
68,5168,love
1574,2253,like
1463,5656,dislike
1311,5485,like
966,1701,neutral
1463,6292,neutral
141,8934,like
1788,2184,like
1940,7025,like
348,4355,like
1097,2739,dislike
1587,4010,like
1948,2699,love
140,5739,like
1153,6512,like
505,3158,like
1554,930,like
1835,79,like
1704,4633,like
1049,4283,like
1835,7128,like
102,8621,like
1518,1346,like
973,2389,like
771,3685,like
1840,1223,dislike
962,916,like
1006,7605,like
105,3535,like
30,584,neutral
1934,4283,dislike
1929,9513,like
1196,2772,love
1572,5616,neutral
900,1982,like
1263,3728,like
488,4498,like
488,1378,neutral
1285,7715,like
1874,3923,dislike
418,1022,like
975,5260,like
1479,4845,neutral
799,593,dislike
450,2590,neutral
539,2665,like
1141,2987,love
146,2555,dislike
678,2253,love
1652,5831,like
305,6267,like
1770,8145,like
988,3282,like
1604,5169,like
1889,2590,like
1245,8021,like
224,135,like
626,640,neutral
885,7818,like
813,3684,dislike
1206,6505,like
1809,3974,like
1152,7952,dislike
1202,3594,like
1319,6699,like
1064,4965,neutral
1962,3482,like
844,7550,like
1137,6759,like
181,3295,like
1670,1817,neutral
1964,1066,love
274,3045,like
1227,619,neutral
1269,7921,neutral
517,3657,neutral
985,7759,like
512,6896,neutral
274,8524,dislike
1690,710,neutral
1776,2932,love
751,1094,like
208,6699,like
193,9709,like
673,2607,love
597,8369,like
538,4004,neutral
1237,3594,like
1652,79,like
1609,3728,neutral
27,5770,like
420,8757,like
1941,3728,like
660,5477,dislike
1238,4283,like
348,5385,like
590,7550,dislike
100,526,neutral
1659,8375,like
565,509,like
167,2317,like
1938,8356,like
877,3794,dislike
1315,3780,neutral
274,7220,like
79,1701,like
390,7147,like
1789,7507,like
1903,6362,like
422,3251,love
1374,737,like
211,6466,like
1897,3482,like
1601,3637,love
1541,2376,like
1823,8798,like
1254,298,like
1531,4487,like
1770,3129,like
1541,9862,like
626,643,dislike
731,5890,like
1709,9868,like
1308,48,like
297,8087,dislike
240,6192,like
492,7456,like
669,2739,like
458,5627,neutral
899,3594,like
820,6877,like
1682,79,like
1704,1836,like
1427,2129,like
1097,7212,dislike
514,2739,like
738,2932,like
877,7634,like
1778,9255,like
1939,3451,like
1620,6563,like
1939,7721,neutral
608,6809,dislike
1263,3089,neutral
1388,3021,like
386,976,neutral
1197,4633,like
1522,3307,like
1598,9018,neutral
1309,5700,like
1691,943,neutral
1056,2293,like
1559,250,dislike
1649,9832,like
607,1863,like
802,2820,neutral
1882,3576,like
1503,5792,like
1882,1505,like
691,1836,like
1190,8821,like
348,2280,like
155,4004,like
973,6984,like
320,9014,like
348,2743,like
524,7212,neutral
968,291,like
538,6078,neutral
451,463,dislike
1254,840,like
1007,1874,like
1241,8844,like
1743,4753,neutral
604,8592,neutral
1201,8188,like
1563,2572,like
1468,710,like
508,8025,like
146,3136,love
801,1146,neutral
951,6687,neutral
877,7343,like
1929,5617,like
900,3605,dislike
978,215,like
520,5260,neutral
985,4570,like
161,6635,neutral
524,9530,like
899,7677,like
1743,9027,like
421,9181,neutral
418,8821,like
142,1788,like
135,6456,like
673,955,love
184,2869,like
1615,2129,like
1981,7051,like
1211,3567,like
1029,6362,love
626,7677,love
452,6456,neutral
1896,1701,like
508,5457,like
1300,4487,neutral
199,9,like
546,3768,like
591,9570,neutral
1038,9729,neutral
524,8488,neutral
1130,2772,like
877,2783,like
1234,9401,like
1033,5890,like
1788,4213,like
416,7005,like
1376,4283,like
1128,3348,like
1649,2469,neutral
828,4138,dislike
1779,2165,like
3,2253,neutral
564,2016,love
595,2016,neutral
1293,7169,like
1565,8015,neutral
1770,1772,like
1409,9661,like
1254,9233,like
828,9525,neutral
167,3478,neutral
1312,5554,dislike
1697,6336,like
1652,4213,like
514,5260,like
1795,5659,like
1624,1127,like
746,3440,dislike
1799,991,neutral
1477,4209,neutral
1042,1091,dislike
630,6584,like
1169,2140,neutral
130,5328,like
1949,8013,like
564,8021,love
1691,8789,like
1027,5188,like
1611,1836,like
488,8199,neutral
127,7250,neutral
60,6379,neutral
356,1198,neutral
508,7858,like
146,9002,like
557,1701,like
42,5782,neutral
1441,280,like
66,3291,like
1918,2407,like
1944,2620,like
1233,4772,like
359,2019,like
1888,6743,like
1776,6203,love
1939,9,dislike
1328,4213,like
1835,231,like
198,5434,like
1197,4592,like
1962,215,like
458,1704,like
464,1127,like
1387,127,like
64,2590,like
1982,4450,neutral
1918,1836,dislike
1967,27,like
1592,2405,dislike
1388,7180,like
1146,710,neutral
1638,8451,like
1743,4641,like
1780,4558,neutral
525,3063,like
961,5173,like
3,6135,like
626,6304,neutral
1142,6378,dislike
691,3496,like
406,5460,dislike
1217,5726,like
1282,6089,dislike
1778,9033,neutral
425,7063,dislike
1328,4521,like
198,8977,neutral
978,1022,like
1096,5529,dislike
1233,5252,dislike
167,4558,like
1104,3371,like
1810,5452,dislike
548,7250,neutral
1598,5667,like
728,1044,neutral
1176,5795,like
1404,8962,love
195,6311,neutral
289,8025,like
213,8962,neutral
597,2834,neutral
1508,594,like
1148,299,like
130,1539,love
754,4901,dislike
1810,3728,neutral
737,7811,like
199,5818,neutral
1835,3233,like
951,4819,like
907,4450,love
678,2879,love
553,6985,like
1720,2743,like
874,615,like
389,9570,love
655,6624,dislike
222,4146,neutral
413,2990,neutral
146,2467,neutral
680,1923,like
977,9690,like
406,1249,dislike
1270,5434,like
56,9586,like
317,831,like
488,6136,neutral
1578,9690,like
1204,5434,like
218,4407,neutral
920,2743,like
1188,7462,like
1182,8188,neutral
527,5250,like
607,5831,like
1680,6391,neutral
146,4507,like
152,2515,like
226,1556,neutral
1969,6362,dislike
422,4746,dislike
212,8993,like
1221,6404,dislike
300,5198,neutral
965,8905,like
836,3594,like
814,3295,like
968,8124,like
1637,9219,like
1835,210,like
1565,2726,neutral
1223,4901,like
1522,1399,like
1558,9815,like
619,142,neutral
1939,2253,dislike
3,9325,dislike
1106,3233,dislike
1549,7027,like
1559,2670,like
82,1346,like
239,2018,dislike
1001,81,like
1037,6985,like
961,4381,like
1645,3317,dislike
734,6996,like
902,722,like
1866,8644,like
623,2818,like
125,1701,like
1788,9223,neutral
1769,9490,dislike
293,5698,like
625,7602,like
814,3448,like
374,2,like
569,5795,like
476,2996,love
1679,3871,like
1672,3496,neutral
1282,8430,like
1681,4041,like
822,3801,neutral
526,3636,dislike
766,991,like
1550,554,neutral
1152,2819,like
505,962,like
789,8499,neutral
773,6735,like
807,7266,neutral
445,1989,like
1887,6774,like
805,5116,like
368,3801,like
399,7197,dislike
939,8181,like
728,1642,like
807,6486,dislike
250,1841,like
1550,3728,like
42,7550,dislike
706,1701,like
536,4901,dislike
1141,3154,like
595,1289,like
468,6991,like
487,9815,like
1881,1399,neutral
545,8789,like
1815,5700,like
113,5890,love
1125,7085,like
1670,5463,like
833,1766,like
1554,8263,neutral
218,7507,neutral
1251,9517,like
826,4041,like
1934,4933,like
153,5943,like
1101,9525,neutral
1893,8359,neutral
828,5739,neutral
1250,6115,neutral
1193,5281,neutral
1565,1381,dislike
322,3522,neutral
1701,1559,like
590,2834,dislike
482,6203,like
1371,918,like
1783,6985,like
1156,9513,dislike
526,3841,love
922,1117,like
507,4521,like
71,3791,dislike
133,6110,dislike
445,5079,like
11,1694,like
1788,314,like
1662,2770,like
304,1813,like
1919,6101,like
990,6135,dislike
340,4328,neutral
1645,8576,like
622,2743,like
1565,2802,dislike
1937,278,like
474,6398,love
1587,1791,like
543,2129,like
644,6404,like
651,991,neutral
1403,6362,like
526,2016,like
1522,5126,neutral
1980,5665,dislike
998,2743,like
488,4593,neutral
877,6043,like
546,2520,like
152,5381,neutral
1379,5659,neutral
39,5234,like
1002,9207,like
82,4004,like
167,5452,like
1331,7754,like
1374,9570,like
964,7728,neutral
960,8444,like
1282,8245,dislike
508,8409,neutral
1268,9181,neutral
1522,1289,like
65,7563,like
1407,5485,like
538,6627,neutral
1145,7831,like
1703,9563,like
23,3301,like
1972,3398,neutral
1794,5604,like
1602,7677,like
1005,4600,like
328,386,neutral
458,7459,like
1947,2580,like
1216,8128,neutral
539,1642,like
1006,3327,neutral
527,5881,like
1268,8764,dislike
168,7848,like
77,2569,like
699,5434,love
779,3541,dislike
1193,9661,love
328,6471,like
27,6584,love
1559,6391,dislike
1090,2743,like
1151,5188,like
1755,7563,dislike
1119,8833,like
1724,1397,like
1113,2590,like
1623,4450,like
63,5260,neutral
1054,1492,like
760,6110,like
1469,6144,like
1120,6238,like
1778,9815,like
1860,8934,love
1268,7225,neutral
751,258,neutral
7,3768,like
1809,7315,dislike
1743,6580,neutral
1388,1255,neutral
1062,9832,dislike
1388,2220,neutral
376,6877,like
1056,8354,neutral
300,4984,neutral
1096,6112,like
801,5142,like
32,4004,neutral
779,7734,like
1672,6950,like
918,4496,neutral
1925,6335,neutral
1686,5700,neutral
1167,2243,like
1216,6261,like
74,9367,neutral
483,7746,like
67,8359,love
728,9702,like
1184,9525,like
1802,6272,like
1013,254,neutral
30,4679,like
173,4988,neutral
1276,9513,neutral
1686,9417,like
669,1836,like
518,8415,like
1747,5393,like
441,1883,dislike
240,6466,like
126,8957,dislike
1724,7456,neutral
1224,7209,like
869,9667,like
410,5381,like
536,8369,like
525,5341,love
1682,642,dislike
36,7879,dislike
1788,1070,like
1275,594,dislike
386,7241,like
616,127,dislike
1939,2390,neutral
1861,6225,neutral
59,7602,neutral
1768,8095,dislike
1940,6697,like
1770,8021,like
117,4984,love
1962,564,like
1760,9401,like
226,5495,like
1563,4101,dislike
1795,1424,like
410,6132,like
1309,3197,like
161,2703,dislike
1861,9027,love
1064,9570,like
1652,5547,like
773,1982,dislike
161,1045,like
1944,5903,like
1745,5251,like
42,3016,like
601,6921,like
39,5188,like
274,6135,like
1041,6795,neutral
252,1207,like
487,5712,like
51,4487,love
57,2932,like
161,614,like
356,9417,neutral
828,4918,like
1522,4549,like
1652,4633,like
1940,7258,love
1036,3154,like
1311,8369,like
1499,3152,like
1809,4283,neutral
765,7376,like
1426,9815,like
212,1701,like
218,2030,neutral
270,7618,neutral
1531,5392,neutral
199,6985,like
1743,63,dislike
842,2127,neutral
385,4381,like
1787,4772,dislike
1019,6069,like
1939,5246,neutral
1679,2607,like
304,2209,like
1244,6704,like
937,8025,dislike
1565,4381,dislike
1560,6584,like
1012,9317,like
226,5889,dislike
1494,7834,like
1962,3398,like
221,6474,like
670,4641,neutral
1153,783,like
1293,5820,like
669,3061,like
66,1268,like
604,6699,neutral
340,3794,like
1697,7197,neutral
1295,3398,like
1263,1027,dislike
508,4679,like
1123,3594,neutral
1960,2956,like
1071,6677,like
1648,4450,like
168,5079,neutral
1966,6112,dislike
161,1564,dislike
225,6704,neutral
791,2746,like
102,5559,neutral
707,9525,like
524,8798,dislike
946,6110,like
1795,1199,like
1563,2932,like
146,7819,neutral
872,6539,neutral
783,8881,like
623,9690,like
1453,5700,love
23,7730,like
23,8512,like
1494,8165,like
777,3637,like
1446,2956,dislike
488,3400,neutral
888,9401,neutral
1589,2937,like
102,2932,like
328,9513,neutral
82,79,like
902,9815,like
194,127,neutral
962,8400,neutral
346,8359,love
1312,7086,dislike
147,4933,like
1851,9490,like
341,2864,neutral
1674,242,neutral
1883,278,like
1682,4094,neutral
226,5693,dislike
334,3233,like
1981,3733,like
1780,3753,neutral
1522,4213,like
1794,8753,like
168,8977,dislike
1660,9401,like
1773,142,like
1850,9815,like
159,8373,like
1205,8025,dislike
1645,7710,like
1561,5328,like
512,4283,neutral
1827,7552,like
1148,3700,neutral
290,5700,like
1531,1183,neutral
407,4920,like
872,7947,like
597,8943,like
1980,6448,like
300,2900,dislike
1424,3762,neutral
1002,2892,neutral
345,5635,like
807,4902,dislike
1545,9401,neutral
1463,79,like
746,9367,love
1948,9270,like
816,242,dislike
422,3923,like
126,9401,like
1565,630,neutral
79,5726,like
1557,2391,like
1224,5281,neutral
1176,8726,neutral
962,1894,neutral
146,1546,like
807,4065,neutral
1441,7445,like
553,3398,like
932,2565,like
545,7315,like
240,335,dislike
1466,2558,neutral
1947,3728,like
1919,9033,like
1013,1726,like
1550,8322,dislike
1014,104,love
393,8838,like
566,2509,like
826,2952,like
3,667,like
1940,6635,love
799,7031,neutral
968,7569,like
1684,6795,love
520,4641,neutral
1152,8322,like
1263,6456,dislike
1409,4471,like
1619,1430,like
1891,8021,like
1211,6502,like
1563,9288,dislike
1477,8360,like
1184,3923,dislike
1326,250,like
226,3638,neutral
184,5781,neutral
274,4004,like
1780,6726,like
1578,3974,like
430,2739,neutral
79,9490,neutral
966,4641,like
240,4508,like
163,9493,dislike
1079,6203,like
1200,4004,like
1038,2086,like
1897,127,like
622,2,like
908,4933,like
248,3398,like
1554,5917,like
199,7100,like
1227,8934,like
872,2743,like
1466,8621,like
1245,9033,neutral
1925,1468,like
363,222,like
390,2520,love
175,6446,like
885,6236,neutral
488,7917,neutral
184,4236,like
1882,3138,like
249,8013,like
1545,7086,like
87,8188,like
1444,846,dislike
1890,3154,neutral
328,2765,like
175,4901,like
690,3801,like
715,2652,dislike
1001,6188,dislike
561,7315,like
1491,6774,neutral
1134,1701,love
1214,8583,neutral
289,991,like
1535,1704,like
1901,7209,like
539,1836,like
328,7709,neutral
810,1766,neutral
1261,215,like
1670,8557,dislike
158,46,love
977,710,like
240,3742,dislike
977,4097,like
204,5142,neutral
1554,6069,neutral
1204,2086,dislike
767,5903,like
1097,5260,like
533,5295,love
1758,4772,love
1056,8811,like
1331,2956,neutral
205,3562,like
1754,3841,love
1882,7457,like
1899,5393,like
56,9053,love
1699,8013,like
372,4901,like
385,6304,like
1554,6314,like
1230,7250,like
977,9210,like
240,5698,like
1565,9406,neutral
1932,3295,like
1446,3439,dislike
218,5048,like
56,991,like
1584,4525,neutral
1075,8801,like
1780,6247,neutral
1222,4494,like
582,5341,love
1269,6961,like
966,450,like
1045,4362,neutral
1776,6904,neutral
10,8124,like
1416,278,love
167,9334,neutral
1682,4100,neutral
972,2086,like
1359,3371,like
1788,7158,neutral
1934,4538,like
1199,1053,like
1206,898,like
102,2888,like
436,3496,like
1182,7745,like
1528,7212,neutral
908,3197,like
1802,3346,like
1282,349,like
1257,3570,like
1106,4487,like
1718,5188,neutral
1289,9661,like
1266,7042,like
316,8087,like
1665,6110,like
406,1622,neutral
1331,4926,dislike
1624,6362,like
1145,8170,neutral
706,2590,like
1044,1146,like
194,9401,love
1553,8839,like
1701,4041,like
728,8087,like
142,8785,like
545,2521,neutral
968,614,like
1810,6934,like
461,1127,like
780,9367,neutral
1020,4041,like
1500,9417,like
895,2743,like
1602,5700,like
622,651,like
1955,2280,like
1587,8691,dislike
218,8124,like
754,5251,like
1155,7804,like
1648,2433,dislike
807,9560,neutral
589,5616,dislike
175,2086,like
42,1791,dislike
1224,3424,dislike
1194,8943,like
728,7956,neutral
1627,6584,like
518,4064,neutral
1627,1783,like
830,3364,like
300,2018,neutral
813,8359,like
802,4641,like
1531,2699,like
538,4641,like
1160,5795,like
1755,6635,like
105,6603,like
968,3801,like
578,5188,neutral
518,7197,like
1944,8359,like
135,526,like
553,2220,like
458,8025,like
1388,5604,like
652,4283,like
79,8745,like
127,1354,like
315,2565,like
40,526,love
423,8128,dislike
1795,3154,like
728,9584,like
1973,8181,dislike
1414,6456,like
163,8025,dislike
1435,5142,love
487,2694,neutral
718,5795,like
1781,2459,like
1605,4146,neutral
1979,1817,neutral
1604,4213,like
1788,1994,like
493,7879,like
1520,1430,like
1103,8821,like
1973,2956,like
144,347,like
1264,8356,neutral
793,3791,dislike
346,79,love
487,1455,like
272,142,neutral
1106,5502,neutral
1081,8536,dislike
1554,3833,like
962,9067,like
47,3371,love
184,6597,like
1588,2,love
1032,3154,love
23,1795,like
1911,2834,neutral
1123,250,neutral
1201,5570,like
206,2351,neutral
1190,6795,like
569,6404,like
1779,5260,like
626,2831,like
632,5003,like
1682,5246,like
184,2184,like
1394,2665,like
434,3398,neutral
794,9642,like
1322,7042,like
147,5434,like
299,7238,neutral
59,9182,neutral
1224,9602,like
1106,5700,like
1214,2365,like
1387,6354,like
1079,6456,neutral
1287,3795,neutral
1780,7876,like
1204,6743,like
590,711,dislike
746,1057,like
1282,6519,dislike
1507,4883,neutral
939,2772,like
240,9858,dislike
1810,9570,like
1184,7002,like
272,6203,neutral
1056,1127,like
221,8134,like
767,1479,like
102,4487,like
459,3364,neutral
1650,3317,like
1789,2819,like
951,5554,neutral
527,2565,neutral
1699,526,like
1903,9493,neutral
1492,4684,like
1688,9502,like
1703,6922,dislike
903,9009,neutral
1788,6555,neutral
488,1455,neutral
94,5142,like
341,2990,like
666,3125,like
607,8811,neutral
1463,6512,like
312,7734,like
751,6927,like
671,2023,dislike
1963,9490,like
611,2665,love
508,7005,like
226,4920,neutral
1823,2403,like
488,3759,neutral
1790,9815,like
221,5440,like
590,5827,dislike
458,2990,like
1254,1510,like
1403,9103,like
872,9671,like
1211,8270,like
1629,2920,like
798,6806,dislike
1582,8373,like
512,8079,neutral
1939,3659,dislike
483,2436,like
590,2699,dislike
1446,5944,like
152,6016,like
1217,6110,like
943,9570,neutral
1932,3482,dislike
328,5699,neutral
1882,5712,like
1433,2569,love
1653,6110,dislike
127,1498,like
1648,8993,neutral
872,8585,dislike
1868,4965,dislike
1557,9493,like
1142,9692,like
1582,9493,like
1559,538,dislike
1071,3451,neutral
802,2021,neutral
1054,2466,like
622,632,like
1152,3993,like
557,6896,like
316,9648,love
1648,8821,like
328,1086,like
891,8576,like
559,7879,love
239,5260,dislike
1715,6795,like
478,2073,like
1557,5292,neutral
1233,3728,like
580,5903,like
1780,7895,like
1509,4450,like
676,1378,like
1668,4450,neutral
607,4901,neutral
222,3173,neutral
1596,6110,like
1702,7290,like
1588,3213,like
1540,5341,like
1103,3841,neutral
1152,3296,dislike
1198,6877,like
1054,4633,like
706,2956,like
1534,9815,like
626,7063,neutral
1948,407,neutral
1391,3371,like
673,8174,like
1272,1022,like
1486,9401,neutral
1006,8359,like
226,693,dislike
1561,59,like
1120,183,like
321,8919,dislike
561,9110,like
1230,79,like
1475,4633,like
669,5977,dislike
86,7921,like
1550,3398,neutral
1351,955,like
1883,8223,dislike
1020,5246,neutral
498,4235,love
1281,1683,like
1710,9570,love
1861,7081,like
1840,710,like
240,1701,like
1221,754,like
204,3158,dislike
468,5943,like
297,5292,like
1330,4146,like
529,9570,love
534,4213,like
737,1894,like
1704,66,like
1554,5631,neutral
971,3974,like
161,8711,like
252,7241,like
1723,9815,like
1029,1701,neutral
1321,8142,like
582,9,dislike
434,2220,like
1446,8717,neutral
1911,6465,neutral
39,5079,neutral
1145,3526,like
884,9869,dislike
317,6432,like
249,7653,like
1554,2959,like
553,3448,like
1041,9048,neutral
1948,4235,neutral
1940,6079,like
117,1397,neutral
15,1550,like
49,3522,neutral
582,2522,dislike
849,183,like
894,3537,like
756,6281,like
590,4638,dislike
1388,7689,like
284,8415,dislike
1874,6115,dislike
548,2124,dislike
1926,2590,like
566,1138,neutral
676,3833,neutral
1962,4206,like
476,253,like
966,5559,like
343,1836,love
1057,7879,dislike
1001,5295,neutral
198,7697,like
1221,4682,like
1524,8079,like
1282,8255,like
305,6990,like
1810,5868,like
270,8789,like
906,3841,like
328,4655,like
1743,7858,love
669,4708,like
146,2610,like
1940,5985,neutral
1384,5295,like
658,6404,love
488,4086,like
538,4505,like
240,3377,dislike
717,693,neutral
566,6082,like
297,2092,like
1229,4901,like
561,5328,neutral
337,5656,neutral
198,693,like
99,9595,like
29,8350,like
297,9239,like
130,2657,like
698,1198,like
11,4721,like
66,7258,like
146,8865,like
53,5659,dislike
1649,5116,like
1949,9868,neutral
1543,8021,like
1962,8229,neutral
1936,2590,love
297,3448,dislike
140,9597,like
1861,5338,dislike
630,526,like
626,1489,dislike
1724,6679,neutral
1482,4355,like
1151,2900,like
418,8322,like
39,7298,like
1747,7956,like
1780,5292,neutral
808,2843,like
